name,cluster,label
Sequence-68927,C6638,0
Sequence-8122,C6470,0
Sequence-80754,C6134,0
Sequence-69760,C6080,0
Sequence-6309,C1397,0
Sequence-126577,C1364,0
Sequence-104719,C6060,0
Sequence-112377,C121,0
Sequence-125881,C3495,0
Sequence-81962,C6386,0
Sequence-78514,C3759,0
Sequence-23162,C560,0
Sequence-129150,C4534,0
Sequence-55161,C7499,1
Sequence-44285,C7893,0
Sequence-28451,C3935,0
Sequence-96402,C7036,0
Sequence-72045,C1788,0
Sequence-25504,C6168,0
Sequence-131406,C7924,0
Sequence-18489,C5733,0
Sequence-43970,C158,1
Sequence-85731,C3903,0
Sequence-95440,C1110,0
Sequence-109296,C5456,0
Sequence-129019,C1606,0
Sequence-58776,C3176,0
Sequence-48536,C4716,0
Sequence-23232,C5274,0
Sequence-15399,C166,0
Sequence-57862,C7402,0
Sequence-53080,C1858,0
Sequence-53876,C1625,0
Sequence-118906,C6105,0
Sequence-137120,C7881,0
Sequence-58183,C3981,0
Sequence-100000,C6645,0
Sequence-105993,C7489,0
Sequence-23875,C918,0
Sequence-34868,C2266,0
Sequence-74987,C5514,0
Sequence-69616,C1373,0
Sequence-122861,C6961,0
Sequence-93468,C7686,0
Sequence-135094,C31,1
Sequence-117750,C6746,0
Sequence-60117,C3321,0
Sequence-79308,C7211,0
Sequence-111452,C1858,1
Sequence-124202,C492,0
Sequence-122121,C6891,0
Sequence-58683,C4409,0
Sequence-138801,C1645,0
Sequence-114283,C1308,0
Sequence-48588,C1583,0
Sequence-85646,C4298,0
Sequence-132335,C7754,0
Sequence-20263,C6431,0
Sequence-100581,C6152,0
Sequence-74583,C842,0
Sequence-18590,C1876,0
Sequence-125985,C1126,1
Sequence-50842,C5511,0
Sequence-111851,C7869,0
Sequence-53192,C4792,0
Sequence-3884,C4192,0
Sequence-75331,C6886,0
Sequence-47551,C6487,0
Sequence-57150,C4435,0
Sequence-66084,C4481,1
Sequence-41628,C5412,0
Sequence-132560,C1590,0
Sequence-30271,C6051,0
Sequence-70602,C6585,0
Sequence-94403,C1149,0
Sequence-64734,C6200,0
Sequence-100855,C7308,0
Sequence-100358,C6462,0
Sequence-45534,C3685,0
Sequence-112279,C6657,0
Sequence-46241,C3961,0
Sequence-107369,C5660,0
Sequence-24108,C5160,0
Sequence-29430,C2625,0
Sequence-124110,C3018,0
Sequence-123597,C31,1
Sequence-97770,C2100,0
Sequence-16620,C4343,0
Sequence-57345,C2937,0
Sequence-122209,C4874,0
Sequence-91100,C2209,0
Sequence-107237,C7384,0
Sequence-138510,C1858,1
Sequence-80064,C1373,0
Sequence-34849,C2266,0
Sequence-134418,C4353,0
Sequence-43705,C3494,0
Sequence-81669,C1788,0
Sequence-114905,C3493,0
Sequence-116933,C7971,0
Sequence-14637,C6430,0
Sequence-5853,C369,0
Sequence-29984,C3741,0
Sequence-135275,C6143,0
Sequence-59530,C6339,0
Sequence-19824,C3287,0
Sequence-109331,C1119,0
Sequence-18155,C2624,0
Sequence-42724,C4100,0
Sequence-55368,C457,0
Sequence-81804,C158,0
Sequence-113190,C3451,0
Sequence-73179,C1596,0
Sequence-79771,C4901,0
Sequence-104197,C5452,0
Sequence-124733,C1132,0
Sequence-42487,C868,0
Sequence-130677,C6664,0
Sequence-11117,C3981,0
Sequence-10532,C5004,0
Sequence-100199,C4733,0
Sequence-47068,C90,1
Sequence-77363,C972,0
Sequence-42120,C5494,0
Sequence-115009,C2768,0
Sequence-38796,C5944,0
Sequence-81010,C6648,0
Sequence-62278,C5967,0
Sequence-54858,C1295,0
Sequence-136231,C5893,0
Sequence-56245,C5585,0
Sequence-87354,C3120,0
Sequence-29928,C7214,1
Sequence-83233,C6125,0
Sequence-129548,C1858,1
Sequence-77967,C4695,0
Sequence-138807,C3220,0
Sequence-2876,C31,0
Sequence-134125,C158,0
Sequence-136425,C5465,0
Sequence-126031,C7679,0
Sequence-23323,C5818,0
Sequence-14842,C2266,1
Sequence-109643,C2656,0
Sequence-104755,C4846,0
Sequence-27704,C1162,0
Sequence-61615,C90,1
Sequence-20767,C5662,1
Sequence-38335,C5006,1
Sequence-135865,C1334,0
Sequence-10722,C413,0
Sequence-92437,C3453,0
Sequence-39320,C5960,1
Sequence-116594,C7749,0
Sequence-59452,C7735,0
Sequence-98339,C603,0
Sequence-82566,C1508,0
Sequence-72592,C2640,0
Sequence-117888,C7858,0
Sequence-129385,C3919,0
Sequence-38624,C5687,0
Sequence-40900,C267,0
Sequence-125846,C6177,0
Sequence-39585,C7373,0
Sequence-108656,C4474,0
Sequence-29944,C2600,0
Sequence-106373,C1750,0
Sequence-8082,C5298,0
Sequence-15412,C2371,0
Sequence-4009,C1209,0
Sequence-16325,C6038,0
Sequence-62858,C5358,0
Sequence-63824,C3716,0
Sequence-57459,C1127,0
Sequence-2141,C962,0
Sequence-50743,C4658,0
Sequence-114416,C7071,0
Sequence-1255,C486,0
Sequence-66777,C449,0
Sequence-123772,C5098,0
Sequence-13861,C899,0
Sequence-50194,C1748,0
Sequence-122571,C2033,0
Sequence-9216,C3133,0
Sequence-90871,C7403,0
Sequence-18800,C31,1
Sequence-80906,C2922,0
Sequence-60902,C6887,0
Sequence-15138,C1789,0
Sequence-106935,C90,0
Sequence-6688,C5960,0
Sequence-8864,C5301,0
Sequence-102032,C912,0
Sequence-52251,C5616,0
Sequence-86964,C4688,0
Sequence-135293,C6265,0
Sequence-73636,C4195,0
Sequence-14554,C2321,0
Sequence-79054,C4716,0
Sequence-53304,C514,0
Sequence-16836,C2266,1
Sequence-50093,C6798,0
Sequence-24074,C4494,0
Sequence-82730,C955,0
Sequence-80076,C4881,0
Sequence-135330,C2095,0
Sequence-57474,C4230,0
Sequence-55147,C1844,0
Sequence-121980,C8,1
Sequence-126685,C1176,0
Sequence-6429,C4246,0
Sequence-15390,C2886,0
Sequence-74238,C5833,0
Sequence-141847,C1818,0
Sequence-8686,C5662,1
Sequence-122863,C4481,1
Sequence-128188,C1046,0
Sequence-126551,C36,0
Sequence-91642,C6062,0
Sequence-133685,C7856,0
Sequence-32306,C5944,0
Sequence-64190,C7412,0
Sequence-21202,C7891,0
Sequence-117592,C6129,0
Sequence-113751,C5737,0
Sequence-124219,C6478,0
Sequence-93289,C5031,0
Sequence-61683,C5006,0
Sequence-77663,C7749,0
Sequence-140632,C6059,0
Sequence-114311,C2199,0
Sequence-111819,C1858,1
Sequence-76367,C4272,0
Sequence-21964,C3658,0
Sequence-131096,C2266,0
Sequence-122765,C31,1
Sequence-21794,C897,0
Sequence-117033,C1858,1
Sequence-93965,C2155,0
Sequence-117910,C5150,0
Sequence-5801,C4236,0
Sequence-126058,C5900,0
Sequence-95971,C2065,0
Sequence-31116,C892,0
Sequence-39318,C6317,0
Sequence-58664,C4850,0
Sequence-104568,C2014,0
Sequence-114093,C6797,0
Sequence-29084,C7016,0
Sequence-77977,C4980,0
Sequence-64523,C1635,0
Sequence-119250,C5796,0
Sequence-38627,C5662,0
Sequence-40895,C2323,0
Sequence-121387,C1553,0
Sequence-135936,C369,0
Sequence-105354,C90,1
Sequence-131772,C6767,0
Sequence-1073,C4481,1
Sequence-2486,C5552,0
Sequence-79833,C5892,0
Sequence-42616,C4404,0
Sequence-72525,C1995,0
Sequence-117565,C5866,0
Sequence-98776,C7123,1
Sequence-18827,C2981,0
Sequence-116902,C7188,0
Sequence-19725,C6958,0
Sequence-46592,C6810,0
Sequence-1202,C3026,0
Sequence-103768,C1373,1
Sequence-57465,C5960,0
Sequence-89009,C3516,0
Sequence-15089,C6003,0
Sequence-64703,C5119,0
Sequence-37084,C5312,0
Sequence-8605,C1203,0
Sequence-30828,C995,0
Sequence-17128,C4614,0
Sequence-11300,C731,0
Sequence-87399,C3426,0
Sequence-122802,C4831,0
Sequence-130360,C7214,1
Sequence-121034,C5951,0
Sequence-113531,C31,0
Sequence-132581,C1126,0
Sequence-16781,C6268,0
Sequence-52307,C7258,0
Sequence-80445,C6793,0
Sequence-133607,C3155,0
Sequence-74712,C3808,0
Sequence-111167,C1980,0
Sequence-75431,C6847,0
Sequence-91952,C5658,0
Sequence-93883,C6428,0
Sequence-17470,C3676,0
Sequence-90509,C6186,0
Sequence-72495,C2021,0
Sequence-64760,C1373,1
Sequence-15605,C4186,0
Sequence-655,C7151,0
Sequence-81208,C2911,0
Sequence-77906,C213,1
Sequence-137859,C4043,0
Sequence-97615,C2182,0
Sequence-127501,C2241,0
Sequence-119423,C1693,0
Sequence-124317,C2057,0
Sequence-64974,C6870,0
Sequence-27266,C4555,0
Sequence-40644,C7210,0
Sequence-47816,C5220,0
Sequence-45768,C5580,0
Sequence-97330,C6170,0
Sequence-87117,C5891,0
Sequence-139921,C4260,0
Sequence-70582,C555,0
Sequence-124297,C2266,1
Sequence-126322,C4530,0
Sequence-65578,C7179,0
Sequence-42561,C5027,0
Sequence-127905,C7214,0
Sequence-38805,C158,1
Sequence-67800,C2035,0
Sequence-13564,C3142,0
Sequence-98072,C48,1
Sequence-78817,C7886,0
Sequence-80428,C4734,0
Sequence-83948,C5575,0
Sequence-33716,C499,0
Sequence-121007,C3920,0
Sequence-70054,C3055,0
Sequence-13142,C4642,0
Sequence-30267,C8,0
Sequence-105132,C31,1
Sequence-137709,C31,0
Sequence-87303,C819,0
Sequence-110908,C7705,0
Sequence-61614,C90,0
Sequence-44256,C4308,0
Sequence-73564,C2603,0
Sequence-69404,C7373,0
Sequence-118942,C7763,0
Sequence-138254,C4307,0
Sequence-99942,C2266,0
Sequence-79252,C5064,0
Sequence-34326,C6331,0
Sequence-50280,C4855,0
Sequence-109200,C6797,0
Sequence-132523,C5960,0
Sequence-60521,C4700,0
Sequence-8404,C4931,0
Sequence-89198,C7682,0
Sequence-84583,C5619,1
Sequence-61171,C7409,0
Sequence-1835,C5161,0
Sequence-32197,C3716,0
Sequence-61099,C859,0
Sequence-113956,C339,0
Sequence-124958,C7983,0
Sequence-22410,C6939,0
Sequence-32351,C4889,0
Sequence-80802,C7293,0
Sequence-57580,C4897,0
Sequence-126758,C7920,0
Sequence-136521,C158,0
Sequence-6443,C5237,0
Sequence-49107,C1219,0
Sequence-23639,C2906,0
Sequence-49371,C7227,0
Sequence-75241,C2866,0
Sequence-105248,C284,0
Sequence-139054,C4972,0
Sequence-61303,C6804,0
Sequence-78663,C7883,0
Sequence-126514,C1373,1
Sequence-65589,C2612,0
Sequence-1175,C7311,0
Sequence-30571,C2121,0
Sequence-114474,C5130,0
Sequence-61108,C306,0
Sequence-45039,C3112,0
Sequence-35266,C5493,0
Sequence-41102,C889,0
Sequence-92050,C2303,0
Sequence-35047,C2266,0
Sequence-59698,C5960,0
Sequence-105752,C6351,0
Sequence-135460,C31,1
Sequence-94804,C1923,0
Sequence-13205,C6486,0
Sequence-34602,C1388,0
Sequence-128966,C3332,0
Sequence-41803,C1253,0
Sequence-85274,C5448,0
Sequence-95159,C3878,0
Sequence-46390,C2014,1
Sequence-138393,C7131,0
Sequence-1587,C1677,0
Sequence-65255,C7123,0
Sequence-59444,C7648,0
Sequence-136817,C5705,0
Sequence-45778,C658,0
Sequence-97736,C4850,0
Sequence-52358,C4481,0
Sequence-24075,C5265,0
Sequence-102150,C6358,0
Sequence-102931,C2142,0
Sequence-82155,C686,0
Sequence-50554,C1373,0
Sequence-141405,C8001,0
Sequence-113982,C2910,0
Sequence-29868,C421,0
Sequence-123243,C6451,0
Sequence-113749,C5137,0
Sequence-78928,C1356,0
Sequence-126907,C5896,0
Sequence-59570,C4900,0
Sequence-97092,C1791,0
Sequence-34003,C2261,0
Sequence-113558,C7969,0
Sequence-125993,C7451,0
Sequence-52814,C4882,0
Sequence-99728,C4653,0
Sequence-110931,C537,1
Sequence-92018,C7852,0
Sequence-21258,C4654,0
Sequence-126748,C4436,0
Sequence-141877,C5402,0
Sequence-100373,C6322,1
Sequence-140889,C4829,0
Sequence-48418,C317,0
Sequence-21327,C4606,0
Sequence-33743,C3291,0
Sequence-1379,C31,1
Sequence-57469,C6645,1
Sequence-63576,C5326,0
Sequence-126505,C7985,0
Sequence-95679,C2859,0
Sequence-32373,C6757,0
Sequence-127681,C7214,0
Sequence-46729,C2199,0
Sequence-76636,C7135,0
Sequence-68600,C90,0
Sequence-34090,C2523,0
Sequence-139379,C4697,0
Sequence-107677,C4342,0
Sequence-25089,C5420,0
Sequence-120803,C5779,0
Sequence-112975,C981,0
Sequence-20207,C288,0
Sequence-15696,C5767,0
Sequence-29273,C6873,0
Sequence-109129,C3779,0
Sequence-8114,C5632,0
Sequence-89581,C158,1
Sequence-19743,C3886,0
Sequence-85668,C2783,0
Sequence-32030,C1625,0
Sequence-132080,C1698,0
Sequence-32446,C1402,0
Sequence-48699,C1525,0
Sequence-68223,C4704,0
Sequence-13262,C5359,0
Sequence-112300,C3212,0
Sequence-6392,C469,0
Sequence-81180,C1027,0
Sequence-120685,C1362,0
Sequence-42967,C876,0
Sequence-11410,C2014,0
Sequence-50895,C6592,0
Sequence-78864,C7953,0
Sequence-32854,C3802,0
Sequence-49090,C3466,0
Sequence-95951,C1695,0
Sequence-49656,C7506,0
Sequence-25478,C1694,0
Sequence-115463,C3342,0
Sequence-61296,C1373,0
Sequence-95236,C5960,0
Sequence-66180,C5190,0
Sequence-122439,C6542,0
Sequence-35471,C3828,0
Sequence-75412,C6038,0
Sequence-128589,C31,1
Sequence-58691,C2014,1
Sequence-69815,C2643,0
Sequence-42024,C90,1
Sequence-53579,C6802,0
Sequence-102997,C2507,0
Sequence-106276,C6342,0
Sequence-132048,C1680,0
Sequence-5904,C7459,0
Sequence-28903,C7486,0
Sequence-84267,C4481,0
Sequence-135251,C5558,0
Sequence-56090,C4666,0
Sequence-114986,C3490,0
Sequence-120004,C5464,0
Sequence-139664,C6672,0
Sequence-64412,C494,0
Sequence-87262,C4827,0
Sequence-106314,C952,0
Sequence-39616,C2575,0
Sequence-60543,C619,0
Sequence-61283,C5893,1
Sequence-91586,C4389,0
Sequence-126358,C5783,0
Sequence-18983,C3922,0
Sequence-91305,C7285,0
Sequence-57051,C1554,0
Sequence-109505,C1937,0
Sequence-133751,C6480,0
Sequence-41097,C7361,1
Sequence-62807,C482,0
Sequence-55022,C6341,0
Sequence-44360,C3582,0
Sequence-21406,C7195,0
Sequence-125216,C7206,0
Sequence-53666,C3993,0
Sequence-122905,C1846,0
Sequence-124652,C3619,0
Sequence-127182,C5063,0
Sequence-132759,C8,0
Sequence-99023,C4624,0
Sequence-112759,C1216,0
Sequence-132969,C251,0
Sequence-34660,C629,0
Sequence-97379,C5401,0
Sequence-20593,C2144,0
Sequence-55359,C5944,0
Sequence-102084,C7214,1
Sequence-77941,C1921,0
Sequence-97346,C4356,0
Sequence-141061,C4371,0
Sequence-64347,C5662,1
Sequence-29340,C31,0
Sequence-9809,C1651,0
Sequence-89592,C4447,0
Sequence-9910,C5687,0
Sequence-42852,C1108,0
Sequence-37890,C5960,0
Sequence-55649,C5873,0
Sequence-59616,C6813,0
Sequence-139648,C5660,0
Sequence-141236,C7214,0
Sequence-129702,C5166,0
Sequence-109478,C7522,0
Sequence-107023,C3708,0
Sequence-93054,C1503,0
Sequence-63816,C90,0
Sequence-77825,C702,0
Sequence-100699,C5905,0
Sequence-93122,C5666,0
Sequence-111445,C5214,0
Sequence-42728,C5004,0
Sequence-24953,C4697,0
Sequence-135037,C213,1
Sequence-102022,C3590,0
Sequence-43167,C6261,0
Sequence-71023,C7111,0
Sequence-74973,C1312,0
Sequence-63719,C848,0
Sequence-74628,C2647,0
Sequence-20561,C1318,0
Sequence-40015,C6645,0
Sequence-21318,C5665,0
Sequence-70474,C6742,0
Sequence-83239,C1373,1
Sequence-64931,C6715,0
Sequence-14274,C6566,0
Sequence-27997,C5719,0
Sequence-4847,C4156,0
Sequence-112372,C5281,0
Sequence-134613,C7298,0
Sequence-48857,C1216,0
Sequence-149,C475,0
Sequence-20838,C3962,0
Sequence-17972,C2470,0
Sequence-120604,C5667,0
Sequence-62477,C5962,0
Sequence-62129,C2602,0
Sequence-141741,C1411,0
Sequence-83988,C7275,0
Sequence-130544,C7692,0
Sequence-9600,C4986,0
Sequence-77628,C213,0
Sequence-76722,C5151,0
Sequence-100948,C5899,0
Sequence-23024,C7175,0
Sequence-111103,C31,0
Sequence-15396,C4277,0
Sequence-98195,C7258,0
Sequence-38913,C5657,0
Sequence-121190,C821,0
Sequence-129047,C4481,0
Sequence-5901,C3892,0
Sequence-91984,C7677,0
Sequence-58884,C4303,0
Sequence-76288,C1096,0
Sequence-83957,C90,1
Sequence-20708,C1373,1
Sequence-32963,C3479,0
Sequence-72173,C1127,0
Sequence-125729,C7123,0
Sequence-34469,C1764,0
Sequence-10050,C5324,0
Sequence-119031,C3384,0
Sequence-73094,C4367,0
Sequence-21661,C4305,0
Sequence-111460,C1104,0
Sequence-95122,C6983,0
Sequence-54220,C6959,0
Sequence-6927,C3431,0
Sequence-44204,C3505,0
Sequence-43222,C4612,0
Sequence-81838,C7433,0
Sequence-74816,C7515,0
Sequence-44782,C819,0
Sequence-24679,C6395,0
Sequence-125366,C6742,0
Sequence-19587,C5592,0
Sequence-115247,C1229,0
Sequence-36352,C2805,0
Sequence-6455,C3774,0
Sequence-127922,C158,0
Sequence-47576,C2127,0
Sequence-70611,C7537,0
Sequence-116851,C7284,0
Sequence-9038,C1033,0
Sequence-72477,C2588,0
Sequence-73912,C7640,0
Sequence-18820,C8,1
Sequence-136582,C1370,0
Sequence-36946,C31,1
Sequence-86320,C2122,0
Sequence-50987,C1373,0
Sequence-131598,C1274,0
Sequence-8067,C3874,0
Sequence-111000,C3070,0
Sequence-132402,C5960,0
Sequence-83251,C5143,0
Sequence-58744,C5893,1
Sequence-32822,C90,0
Sequence-134348,C4420,0
Sequence-30154,C75,0
Sequence-94569,C2866,0
Sequence-141028,C7794,0
Sequence-121600,C5662,1
Sequence-88629,C6419,0
Sequence-81809,C1520,0
Sequence-77058,C7732,0
Sequence-109280,C7115,0
Sequence-124365,C7258,0
Sequence-137501,C194,0
Sequence-13366,C2946,0
Sequence-39443,C3812,1
Sequence-73755,C3359,0
Sequence-85900,C1546,0
Sequence-8117,C5975,0
Sequence-32412,C1240,0
Sequence-120066,C6585,0
Sequence-81841,C2014,1
Sequence-109171,C520,0
Sequence-42413,C6203,0
Sequence-26559,C2925,0
Sequence-64888,C2336,0
Sequence-10235,C3297,0
Sequence-96615,C7750,0
Sequence-48097,C4592,0
Sequence-36563,C4061,0
Sequence-110132,C36,0
Sequence-52273,C5351,0
Sequence-67726,C7903,0
Sequence-105831,C2699,0
Sequence-30417,C6073,0
Sequence-111762,C1741,0
Sequence-49991,C4850,0
Sequence-51491,C5949,0
Sequence-14333,C3664,0
Sequence-87752,C7179,0
Sequence-122813,C7214,0
Sequence-141410,C1073,0
Sequence-113917,C2138,0
Sequence-128605,C31,1
Sequence-131978,C31,0
Sequence-117524,C5790,0
Sequence-29808,C90,0
Sequence-124621,C927,0
Sequence-6223,C1373,0
Sequence-65220,C1126,0
Sequence-115626,C2535,0
Sequence-72866,C4729,0
Sequence-55356,C6230,0
Sequence-118850,C213,0
Sequence-100420,C3772,0
Sequence-74895,C5899,0
Sequence-42399,C3225,0
Sequence-34979,C5044,1
Sequence-129748,C6369,0
Sequence-55682,C5458,0
Sequence-89848,C6713,0
Sequence-101049,C4529,0
Sequence-67070,C3130,0
Sequence-4299,C3525,0
Sequence-83130,C3040,0
Sequence-82436,C3854,0
Sequence-140534,C1788,0
Sequence-9473,C482,0
Sequence-31845,C6721,0
Sequence-66292,C1133,0
Sequence-129506,C7728,0
Sequence-113635,C2865,0
Sequence-73230,C4073,0
Sequence-141365,C2299,0
Sequence-25036,C2287,0
Sequence-60387,C7827,0
Sequence-109367,C2236,0
Sequence-138732,C2014,1
Sequence-88208,C6622,0
Sequence-38954,C978,0
Sequence-64941,C4481,0
Sequence-57694,C7646,0
Sequence-69509,C4836,0
Sequence-86926,C158,0
Sequence-38675,C8,0
Sequence-100930,C5603,0
Sequence-116275,C2510,0
Sequence-121306,C7756,0
Sequence-114268,C2551,0
Sequence-65586,C3676,0
Sequence-85162,C4435,0
Sequence-130565,C7010,0
Sequence-101847,C646,0
Sequence-90175,C31,1
Sequence-125625,C2206,0
Sequence-29083,C5436,0
Sequence-10326,C1373,1
Sequence-5157,C610,0
Sequence-141843,C3700,0
Sequence-17111,C5733,0
Sequence-82887,C90,0
Sequence-27029,C5401,0
Sequence-80015,C4767,0
Sequence-20568,C1507,0
Sequence-9308,C3809,0
Sequence-133290,C4245,0
Sequence-126472,C7877,0
Sequence-3925,C765,0
Sequence-128868,C6258,0
Sequence-13387,C5540,0
Sequence-60666,C1379,0
Sequence-102211,C3612,0
Sequence-107734,C3974,0
Sequence-32684,C3969,0
Sequence-48858,C3222,0
Sequence-40708,C2533,0
Sequence-111459,C2879,0
Sequence-53998,C5893,0
Sequence-134542,C339,0
Sequence-41172,C3449,0
Sequence-73548,C1792,0
Sequence-69744,C6332,0
Sequence-83141,C482,0
Sequence-120232,C5120,0
Sequence-113778,C6778,0
Sequence-39195,C4263,0
Sequence-53775,C158,0
Sequence-73050,C2866,0
Sequence-63501,C6052,0
Sequence-8984,C76,0
Sequence-65302,C1625,1
Sequence-39062,C6573,0
Sequence-112946,C5490,0
Sequence-23423,C1144,0
Sequence-56948,C5097,0
Sequence-88908,C7497,0
Sequence-36940,C7807,0
Sequence-31889,C4700,0
Sequence-119453,C7274,0
Sequence-78713,C5960,0
Sequence-39143,C5384,0
Sequence-123729,C394,0
Sequence-51690,C7039,0
Sequence-107364,C3596,0
Sequence-38219,C31,0
Sequence-19553,C3709,0
Sequence-40600,C4620,0
Sequence-39832,C1043,0
Sequence-131082,C5484,0
Sequence-3230,C1126,0
Sequence-103817,C2756,0
Sequence-134059,C1621,0
Sequence-66251,C3132,0
Sequence-9409,C730,0
Sequence-4983,C2152,0
Sequence-71246,C2814,0
Sequence-12753,C2940,0
Sequence-2458,C4166,0
Sequence-131762,C6077,0
Sequence-69045,C1301,0
Sequence-39680,C1373,1
Sequence-128280,C5950,0
Sequence-114787,C1227,0
Sequence-23646,C2014,1
Sequence-57772,C90,1
Sequence-103681,C3370,0
Sequence-54886,C1788,0
Sequence-61418,C2236,0
Sequence-11814,C6014,0
Sequence-81760,C5036,1
Sequence-57314,C6398,0
Sequence-77569,C5586,0
Sequence-137905,C6463,0
Sequence-94495,C369,0
Sequence-30443,C5174,0
Sequence-14387,C70,0
Sequence-8398,C5658,0
Sequence-30999,C3436,0
Sequence-74139,C3978,0
Sequence-81231,C7958,0
Sequence-54407,C3638,0
Sequence-104983,C3751,0
Sequence-59901,C4347,0
Sequence-27220,C3634,1
Sequence-107444,C7306,0
Sequence-57486,C4196,0
Sequence-132257,C8,1
Sequence-109926,C1490,0
Sequence-105720,C5444,0
Sequence-63591,C2685,0
Sequence-33401,C2589,0
Sequence-4964,C4521,0
Sequence-98617,C7654,0
Sequence-42181,C31,1
Sequence-82329,C5006,0
Sequence-17628,C2711,0
Sequence-101126,C90,1
Sequence-12472,C3513,1
Sequence-135892,C3834,0
Sequence-67652,C6570,0
Sequence-94245,C1284,0
Sequence-83815,C3428,0
Sequence-37112,C5844,0
Sequence-135757,C4445,0
Sequence-73619,C5341,0
Sequence-104112,C2510,0
Sequence-62021,C458,0
Sequence-97160,C1394,0
Sequence-126534,C6128,0
Sequence-111566,C2748,0
Sequence-5117,C747,0
Sequence-34190,C5721,0
Sequence-85711,C3236,0
Sequence-23650,C2014,0
Sequence-120497,C4465,0
Sequence-15072,C4599,0
Sequence-30390,C1373,1
Sequence-78293,C2271,0
Sequence-77375,C6808,0
Sequence-86156,C6322,0
Sequence-66344,C1212,0
Sequence-17171,C837,0
Sequence-120186,C6658,0
Sequence-58925,C4554,0
Sequence-69323,C9,0
Sequence-7593,C4266,0
Sequence-132389,C3366,0
Sequence-68664,C2866,0
Sequence-35154,C1299,0
Sequence-83945,C7492,0
Sequence-77674,C369,0
Sequence-69205,C8,0
Sequence-88034,C3944,0
Sequence-72371,C6821,0
Sequence-97119,C1365,0
Sequence-76862,C7006,0
Sequence-128622,C7779,0
Sequence-125317,C6350,0
Sequence-3262,C1127,0
Sequence-112819,C4117,0
Sequence-26923,C6883,0
Sequence-122475,C1728,0
Sequence-34383,C6392,0
Sequence-2878,C31,0
Sequence-91403,C2960,0
Sequence-14168,C6032,0
Sequence-111555,C476,0
Sequence-110595,C225,0
Sequence-34453,C3837,0
Sequence-17793,C7341,0
Sequence-8065,C1643,0
Sequence-81253,C7075,0
Sequence-118562,C5006,1
Sequence-91364,C7124,0
Sequence-66482,C4214,0
Sequence-95415,C7305,0
Sequence-45209,C2719,0
Sequence-116226,C2524,0
Sequence-15919,C90,0
Sequence-49280,C1180,0
Sequence-111661,C4664,0
Sequence-132223,C3812,0
Sequence-5854,C1373,1
Sequence-55373,C2014,1
Sequence-4094,C4888,0
Sequence-69100,C5254,0
Sequence-90805,C3577,0
Sequence-46515,C6586,1
Sequence-97117,C6509,0
Sequence-112024,C1339,0
Sequence-46803,C6705,0
Sequence-22708,C5432,0
Sequence-42979,C2587,0
Sequence-81665,C3708,0
Sequence-84092,C5893,1
Sequence-35096,C7361,0
Sequence-70779,C45,0
Sequence-37848,C7215,0
Sequence-132259,C8,0
Sequence-2584,C7313,0
Sequence-104020,C4148,0
Sequence-10564,C3163,0
Sequence-116624,C5593,0
Sequence-75720,C325,0
Sequence-83619,C1588,0
Sequence-114658,C760,0
Sequence-122896,C2629,0
Sequence-12686,C5726,0
Sequence-83579,C213,0
Sequence-74444,C1658,0
Sequence-109682,C1601,0
Sequence-132978,C7938,0
Sequence-17850,C3357,0
Sequence-113532,C31,0
Sequence-42182,C31,1
Sequence-53255,C2014,0
Sequence-83956,C90,1
Sequence-129825,C5738,0
Sequence-33701,C6562,0
Sequence-27838,C6284,0
Sequence-29477,C2229,0
Sequence-141731,C4747,0
